kernel,coreF,memF,real,predict
scanUniformUpdate,900,3100,1.157462,1.149876
scanUniformUpdate,900,3600,1.001032,1.092438
scanUniformUpdate,900,3900,1.000180,0.995194
sortingNetworks,1100,2100,1.002057,0.986576
sortingNetworks,1100,2600,1.001543,0.997678
sortingNetworks,1100,3100,1.001616,0.987332
sortingNetworks,1100,3600,1.000000,0.989928
sortingNetworks,1100,3900,0.999412,0.989337
sortingNetworks,1300,2100,0.850279,0.839548
sortingNetworks,1300,2600,0.849398,0.818591
sortingNetworks,1300,3100,0.848736,0.827701
sortingNetworks,1300,3600,0.848516,0.818268
sortingNetworks,1300,3900,0.848663,0.817965
sortingNetworks,1500,2100,0.749927,0.727396
sortingNetworks,1500,2600,0.749192,0.726793
sortingNetworks,1500,3100,0.749045,0.713465
sortingNetworks,1500,3600,0.748898,0.724977
sortingNetworks,1500,3900,0.749118,0.713221
sortingNetworks,700,2100,1.560535,1.534000
sortingNetworks,700,2600,1.561123,1.542985
sortingNetworks,700,3100,1.561269,1.541623
sortingNetworks,700,3600,1.564282,1.549037
sortingNetworks,700,3900,1.562445,1.549236
sortingNetworks,900,2100,1.224140,1.197002
sortingNetworks,900,2600,1.223259,1.200294
sortingNetworks,900,3100,1.223406,1.193928
sortingNetworks,900,3600,1.223847,1.195530
sortingNetworks,900,3900,1.217161,1.203956
srad,1100,2100,1.070602,1.101195
srad,1100,2600,1.032937,1.029503
srad,1100,3100,1.009984,1.009466
srad,1100,3600,1.000000,0.985098
srad,1100,3900,0.993500,0.982623
srad,1300,2100,0.940501,1.017995
srad,1300,2600,0.904298,0.929603
srad,1300,3100,0.877768,0.901693
srad,1300,3600,0.864830,0.889730
srad,1300,3900,0.857863,0.884429
srad,1500,2100,0.859045,0.950555
srad,1500,2600,0.814910,0.855991
srad,1500,3100,0.793512,0.826977
srad,1500,3600,0.777370,0.814891
srad,1500,3900,0.770123,0.808900
srad,700,2100,1.567741,1.566579
srad,700,2600,1.542797,1.512605
srad,700,3100,1.533559,1.503309
srad,700,3600,1.536359,1.513672
srad,700,3900,1.535799,1.515626
srad,900,2100,1.265209,1.251406
srad,900,2600,1.229535,1.216966
srad,900,3100,1.212180,1.203493
srad,900,3600,1.202445,1.180309
srad,900,3900,1.197904,1.181793
transpose,1100,2100,1.564739,1.470222
transpose,1100,2600,1.253260,1.229789
transpose,1100,3100,1.096071,1.085385
transpose,1100,3600,1.000000,0.999375
transpose,1100,3900,0.946418,0.961922
transpose,1300,2100,1.557731,1.442931
transpose,1300,2600,1.240368,1.179085
transpose,1300,3100,1.040393,1.028635
transpose,1300,3600,0.941697,0.951518
transpose,1300,3900,0.896710,0.913099
transpose,1500,2100,1.552291,1.426735
transpose,1500,2600,1.236028,1.150078
transpose,1500,3100,1.028453,0.995095
transpose,1500,3600,0.907443,0.932865
transpose,1500,3900,0.854454,0.891319
transpose,700,2100,1.662630,1.644840
transpose,700,2600,1.426666,1.447224
transpose,700,3100,1.385913,1.419170
transpose,700,3600,1.395588,1.427262
transpose,700,3900,1.393894,1.419626
transpose,900,2100,1.575409,1.546190
transpose,900,2600,1.325366,1.304075
transpose,900,3100,1.189114,1.171398
transpose,900,3600,1.112795,1.135616
transpose,900,3900,1.109514,1.108224
vectorAdd,1100,2100,1.769838,1.774378
vectorAdd,1100,2600,1.402046,1.409520
vectorAdd,1100,3100,1.159159,1.160364
vectorAdd,1100,3600,1.000000,0.990523
vectorAdd,1100,3900,0.918105,0.916630
vectorAdd,1300,2100,1.769838,1.764107
vectorAdd,1300,2600,1.401741,1.394367
vectorAdd,1300,3100,1.159159,1.146892
vectorAdd,1300,3600,0.999735,0.986022
vectorAdd,1300,3900,0.917921,0.908017
vectorAdd,1500,2100,1.769939,1.763045
vectorAdd,1500,2600,1.401843,1.390221
vectorAdd,1500,3100,1.159057,1.143222
vectorAdd,1500,3600,0.999684,0.982757
vectorAdd,1500,3900,0.915600,0.907386
vectorAdd,700,2100,1.770754,1.763420
vectorAdd,700,2600,1.402962,1.426055
vectorAdd,700,3100,1.290172,1.339364
vectorAdd,700,3600,1.310327,1.326785
vectorAdd,700,3900,1.310225,1.325439
vectorAdd,900,2100,1.770143,1.763143
vectorAdd,900,2600,1.402046,1.405334
vectorAdd,900,3100,1.159566,1.137708
vectorAdd,900,3600,1.000794,1.067476
vectorAdd,900,3900,0.999969,1.055640
average,0.050569
