kernel,coreF,memF,real,predict
scalarProd,1300,2100,1.751446,1.593592
scalarProd,1300,2600,1.391712,1.392170
scalarProd,1300,3100,1.154379,1.216400
scalarProd,1300,3600,0.996132,1.066986
scalarProd,1300,3900,0.916127,0.989454
scalarProd,1500,2100,1.749493,1.599032
scalarProd,1500,2600,1.390180,1.379656
scalarProd,1500,3100,1.152350,1.185463
scalarProd,1500,3600,0.994332,1.017478
scalarProd,1500,3900,0.914289,0.929065
scalarProd,700,2100,1.767186,1.773193
scalarProd,700,2600,1.407721,1.626172
scalarProd,700,3100,1.298380,1.504975
scalarProd,700,3600,1.314006,1.409867
scalarProd,700,3900,1.313967,1.365829
scalarProd,900,2100,1.758876,1.680645
scalarProd,900,2600,1.400291,1.515658
scalarProd,900,3100,1.163648,1.376353
scalarProd,900,3600,1.006128,1.262594
scalarProd,900,3900,1.005055,1.207345
scanScanExclusiveShared,1100,2100,1.766690,1.481375
scanScanExclusiveShared,1100,2600,1.399274,1.324572
scanScanExclusiveShared,1100,3100,1.157134,1.195076
scanScanExclusiveShared,1100,3600,1.000000,1.093630
scanScanExclusiveShared,1100,3900,0.918157,1.045387
scanScanExclusiveShared,1300,2100,1.766690,1.442206
scanScanExclusiveShared,1300,2600,1.399154,1.266542
scanScanExclusiveShared,1300,3100,1.156849,1.119049
scanScanExclusiveShared,1300,3600,0.999205,0.997692
scanScanExclusiveShared,1300,3900,0.917902,0.938716
scanScanExclusiveShared,1500,2100,1.766690,1.438052
scanScanExclusiveShared,1500,2600,1.398825,1.241760
scanScanExclusiveShared,1500,3100,1.156534,1.075747
scanScanExclusiveShared,1500,3600,0.998771,0.935845
scanScanExclusiveShared,1500,3900,0.914214,0.864768
scanScanExclusiveShared,700,2100,1.767740,1.660919
scanScanExclusiveShared,700,2600,1.401523,1.541752
scanScanExclusiveShared,700,3100,1.288961,1.451525
scanScanExclusiveShared,700,3600,1.309935,1.388741
scanScanExclusiveShared,700,3900,1.310235,1.363980
scanScanExclusiveShared,900,2100,1.766690,1.554680
scanScanExclusiveShared,900,2600,1.399574,1.416138
scanScanExclusiveShared,900,3100,1.158378,1.306563
