,appName,n_dm,n_l2,n_shm,tex_trans,n_flop_sp,n_flop_dp,n_int,branch,act_util,warp_eff,sm_act,coreF,memF,avg_power
18,BlackScholes,0.09798429647506035,0.09863225941725848,0.0,0.05910411499057705,0.4993880307118878,0.0,0.1182082299811541,0.0026165884240620047,0.9002399999999999,1.0,0.973,1.6,1.0,1.0811689954757757
19,BlackScholes,0.09658580578895377,0.09751590089156424,0.0,0.05846040215282768,0.4939491118406914,0.0,0.11692080430565537,0.0025880907203074755,0.8934489999999999,1.0,0.9693,1.6,1.2,1.1303224778414729
20,BlackScholes,0.09615221942842835,0.09680826883062676,0.0,0.058026473397943555,0.4902827203143926,0.0,0.11605294679588711,0.00256888033272146,0.890249,1.0,0.9659,1.6,1.4,1.1670443990629233
21,BlackScholes,0.09570041740571893,0.09616492559698538,0.0,0.05765531974022377,0.4871467340256248,0.0,0.11531063948044754,0.00255244905099949,0.888193,1.0,0.9621,1.6,1.6,1.2039664107532926
22,BlackScholes,0.09519338365988585,0.09568342853399034,0.0,0.05734925155234206,0.4845606739918325,0.0,0.11469850310468412,0.002538899157265143,0.88655,1.0,0.9588,1.6,1.8,1.2359209364960606
23,BlackScholes,0.09456497000500506,0.09495938225796159,0.0,0.056922423406559335,0.4809542775977942,0.0,0.11384484681311867,0.0025200031195612206,0.883432,1.0,0.9551,1.6,2.0,1.2607962562580182
24,BlackScholes,0.09763939239999962,0.09859932928154223,0.0,0.0591051759504442,0.49939699507348606,0.0,0.1182103519008884,0.0026166353936394565,0.90079,1.0,0.972,1.8,1.0,1.1449116941849458
25,BlackScholes,0.09710950598800129,0.0979802442005594,0.0,0.058743073012862045,0.4963374809780129,0.0,0.11748614602572409,0.002600604794840247,0.89671,1.0,0.9705,1.8,1.2,1.1983073021083201
26,BlackScholes,0.09668625441469439,0.09741824271554692,0.0,0.05837988473447488,0.49326879651923494,0.0,0.11675976946894975,0.002584526147099148,0.894805,1.0,0.9668,1.8,1.4,1.2401620239708904
27,BlackScholes,0.09607657517184899,0.09661950619205392,0.0,0.057905461418408834,0.48926025454932637,0.0,0.11581092283681767,0.002563523031544141,0.891026,1.0,0.9632,1.8,1.6,1.2661364139479931
28,BlackScholes,0.09566999005407968,0.09612443556754033,0.0,0.05761176902849184,0.4867787612682055,0.0,0.11522353805698368,0.0025505210246988576,0.8886149999999999,1.0,0.961,1.8,1.8,1.29795572939983
29,BlackScholes,0.09506804747729324,0.09545282391270037,0.0,0.05721163330679522,0.4833978970067677,0.0,0.11442326661359044,0.0025328066828529134,0.8857299999999999,1.0,0.9575,1.8,2.0,1.3266771461130158
