,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,mem_del,mem_lat,shm_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,tex_del,insts,exec_rounds,abe
12,BlackScholes,1900,4000,605.8205,0.475,7036.462582293282,6760.06319924,6430.642082293282,3057.0268382851305,28.0,0.0,0.0,1752.8928031798027,22.277355137150707,445.56602357700893,1780.8928031798027,445.56602357700893,685.108992,111.39150589425223,560.4947599344894,0.04088710044668754
16,BlackScholes,2000,4000,611.39,0.5,7391.588498798144,7132.244262,6780.198498798144,3086.321452267026,28.0,0.0,0.0,1755.7786452013063,22.277754180421912,445.56602357700893,1783.7786452013063,445.56602357700893,686.239488,111.39150589425223,559.5714130633065,0.03636222025932407
27,SobolQRNG,1600,5500,564.8087272727273,0.2909090909090909,1660172.6894867118,2198914.05389824,1659607.880759439,1163486.8113361923,113388.9065344,7.02022564766939,57526.0,518773.99046400003,15.0201538906781,123080.0,632162.8969984,180606.0,122.615296,30770.0,1.1650841902884845,0.2450033749415746
23,SobolQRNG,1700,5500,568.8592727272727,0.3090909090909091,1761318.928385357,2358937.78170624,1760750.0691126296,1172244.0665249033,113219.6814784,7.020313034008173,57526.0,517999.57110400003,15.020340858494002,123080.0,631219.2525824,180606.0,122.43225600000001,30770.0,1.1668260270981436,0.25334235517166553
26,SobolQRNG,1600,5000,571.2896,0.32,1850841.6099411142,2481762.3728128,1850270.3203411142,1177605.1712477985,113587.71639040002,7.019985774784587,57526.0,519683.79782400007,15.01964066961873,123080.0,633271.5142144001,180606.0,122.83033600000002,30770.0,1.1630444685679509,0.2542228739476809
31,SobolQRNG,1800,5500,572.9098181818182,0.32727272727272727,1862601.5583659995,2502321.2286105594,1862028.6485478177,1180971.9443928057,113080.04122239999,7.020347732128447,57526.0,517360.53974399995,15.020415097006037,123080.0,630440.5809664,180606.0,122.28121599999999,30770.0,1.1682672738316806,0.25565049879697943
22,SobolQRNG,1700,5000,575.7452,0.34,1989657.8039238933,2650441.8074175995,1989082.0587238932,1187165.5824419959,114930.03793599998,7.020349445624754,57526.0,525826.6221599999,15.020418763124407,123080.0,640756.660096,180606.0,124.28223999999999,30770.0,1.1494574193154459,0.24931088909193097
35,SobolQRNG,1900,5500,576.9603636363636,0.34545454545454546,1975807.9595795465,2639682.62088832,1975230.9992159102,1189731.9946884008,113638.7205856,7.01967867575225,57526.0,519917.20673599996,15.018983614567096,123080.0,633555.9273215999,180606.0,122.885504,30770.0,1.1625223334490524,0.25149790965603386
25,SobolQRNG,1600,4500,579.2106666666666,0.35555555555555557,2102028.1786323627,2697164.5245439997,2101448.967965696,1194718.1114652914,114497.1531424,7.0200054780107415,57526.0,523845.624944,15.019682825740745,123080.0,638342.7780864,180606.0,123.814016,30770.0,1.1538042902763357,0.2206525929345206
30,SobolQRNG,1800,5000,580.2008,0.36,2081888.6860678194,2722443.1202304005,2081308.4852678194,1196758.211431388,113579.19596799999,7.0203344525604185,57526.0,519644.80607999995,15.020386684649312,123080.0,633224.002048,180606.0,122.82112,30770.0,1.1631317387200415,0.23528661789208324
39,SobolQRNG,2000,5500,581.0109090909091,0.36363636363636365,2094300.9043863292,2764656.1832959997,2093719.8934772382,1200849.8811242809,114234.79513599999,6.992818703644512,57526.0,522645.00415999995,14.961515246055116,123080.0,636879.7992959999,180606.0,123.53023999999999,30770.0,1.1564548312797165,0.2424732894310491
21,SobolQRNG,1700,4500,584.1613333333333,0.37777777777777777,2240612.4799078205,2829578.49465984,2240028.318574487,1205411.193576707,114865.42473279999,7.020355014493532,57526.0,525530.934768,15.020430678021487,123080.0,640396.3595008,180606.0,124.212352,30770.0,1.1501041607934681,0.2081462012322873
34,SobolQRNG,1900,5000,584.6564,0.38,2208233.1976577705,2859146.98659072,2207648.5412577703,1206356.4270939517,114133.14176319998,7.02032974046771,57526.0,522179.8109919999,15.02037660287115,123080.0,636312.9527551999,180606.0,123.42028799999999,30770.0,1.1574850875177254,0.2276601349933067
24,SobolQRNG,1600,4000,589.112,0.4,2402935.4861495905,2977456.75429888,2402346.3741495903,1216192.5003543594,114360.11634879999,7.02032374326796,57526.0,523218.507728,15.020363771536706,123080.0,637578.6240768,180606.0,123.665792,30770.0,1.155187223133968,0.1929570487698236
29,SobolQRNG,1800,4500,589.112,0.4,2368849.6109833387,2955013.0815744,2368260.4989833385,1216078.2564438307,114695.13462400001,7.020340449778467,57526.0,524751.64144,15.020399516022907,123080.0,639446.7760640001,180606.0,124.02816000000001,30770.0,1.1518121598929054,0.1983623944834652
38,SobolQRNG,2000,5000,589.112,0.4,2340752.1301670345,2993581.882368,2340163.0181670343,1215938.8953541159,114936.546592,7.02033916465945,57526.0,525856.40752,15.020396766441005,123080.0,640792.9541120001,180606.0,124.28928,30770.0,1.1493923116872415,0.21807646420032467
33,SobolQRNG,1900,4500,594.0626666666667,0.4222222222222222,2501081.1802082187,3103824.8479347196,2500487.117541552,1226762.2761395818,114725.0744416,7.020034176385833,57526.0,524888.654096,15.019744227472243,123080.0,639613.7285376,180606.0,124.060544,30770.0,1.15151149794364,0.19419384058593564
