,appName,coreF,memF,cold_miss,c_to_m,modelled_cycle,real_cycle,avg_mem_lat,avg_mem_del,mem_del,mem_lat,shm_del,tex_del,dp_del,branch_del,shm_offset,shm_lat,compute_del,compute_offset,compute_lat,sm_del,sm_lat,insts,exec_rounds,abe
7,BlackScholes,500,500,176.037,1.0,11540.988654668437,11368.149047142857,185.82326,9.78626,11364.951654668437,940.1113181567384,28.0,86.080128,0.0,487.787392,0.0,0.0,2052.180854397321,28.218728564386975,571.0532924107142,2080.180854397321,571.0532924107142,142.76332310267856,15.613359682736531,0.01520384776878168
14,BlackScholes,600,600,176.037,1.0,10929.204876123378,10947.244882285715,185.8104016365693,9.459606944342822,10753.167876123378,930.0014091259185,28.0,85.168896,0.0,482.62374400000004,0.0,0.0,2033.5685735267857,28.56671997435656,571.9182477678571,2061.5685735267857,571.9182477678571,142.97956194196428,15.780408847849806,0.001647903774540408
21,BlackScholes,700,700,176.037,1.0,10712.265762884905,10702.953891000001,185.56380625205216,9.281756745860388,10536.228762884904,929.2299167849171,28.0,85.007328,0.0,481.708192,0.0,0.0,2029.5770967812502,28.550502166070018,571.8783482142858,2057.5770967812505,571.8783482142858,142.96958705357144,15.810401663254256,0.0008700282164846024
28,BlackScholes,800,800,176.037,1.0,10579.519675266547,10576.094705142857,185.3971494617721,9.14392946226001,10403.482675266547,927.6873234359741,28.0,85.266528,0.0,483.176992,0.0,0.0,2035.9704747578126,28.575345807616305,571.939453125,2063.9704747578126,571.939453125,142.98486328125,15.762339941882,0.0003238407199610291
35,BlackScholes,900,900,176.037,1.0,10462.165597227437,10452.778245000001,185.2820928494091,9.0334677366172,10286.128597227436,927.4217870543464,28.0,85.30704,0.0,483.40655999999996,0.0,0.0,2036.8406998046876,28.564450777436747,571.9126674107143,2064.8406998046876,571.9126674107143,142.97816685267858,15.754854464531885,0.0008980724557057947
0,BlackScholes,1000,1000,176.037,1.0,10389.428078277406,10385.245268571429,185.01823000000002,8.98123,10213.391078277406,926.6075870832171,28.0,85.149888,0.0,482.516032,0.0,0.0,2032.9403965223216,28.54664856018664,571.8688616071429,2060.940396522322,571.8688616071429,142.96721540178572,15.78393150675665,0.00040276465290957515
5,BlackScholes,1000,900,184.75,1.1111111111111112,11740.936993275513,11696.464465714287,194.9194817820359,10.04881180384349,11556.186993275513,981.9735123467555,28.0,85.602528,0.0,485.08099200000004,0.0,0.0,2042.034015015625,28.355124787981584,571.39453125,2070.0340150156253,571.39453125,142.8486328125,15.700470901980838,0.003802219695668486
34,BlackScholes,900,800,185.83912500000002,1.125,11922.578128210529,11909.135292428571,196.3145724021168,10.278992832236463,11736.739003210529,982.6957550725939,28.0,85.538496,0.0,484.718144,0.0,0.0,2042.3413088392856,28.562749087260663,571.9084821428571,2070.3413088392854,571.9084821428571,142.97712053571428,15.712223885722752,0.0011287835306148899
27,BlackScholes,800,700,187.23942857142856,1.1428571428571428,12271.998714158375,12276.279353142856,198.06132610805562,10.59446455916443,12084.759285586946,991.3048120979864,28.0,85.463904,0.0,484.295456,0.0,0.0,2040.6025669542412,28.567173851691066,571.9193638392858,2068.6025669542414,571.9193638392858,142.97984095982144,15.72593735011216,0.00034869188467799193
20,BlackScholes,700,600,189.1065,1.1666666666666667,12764.66501601913,12779.510040000001,200.37977110594161,11.027401826649784,12575.55851601913,1002.6676116270033,28.0,85.463808,0.0,484.29491199999995,0.0,0.0,2040.6688363214284,28.575005227573712,571.9386160714286,2068.6688363214284,571.9386160714286,142.98465401785714,15.725955014782398,0.0011616270056055843
13,BlackScholes,600,500,191.7204,1.2,13667.309714512268,13620.115517142856,203.5758401403778,11.679846155771664,13475.589314512268,1018.8625731160715,28.0,86.44752,0.0,489.86928,0.0,0.0,2064.054170362723,28.568535559605156,571.9227120535714,2092.054170362723,571.9227120535714,142.98067801339286,15.547004702968922,0.003465036497672239
4,BlackScholes,1000,800,195.64125,1.25,13375.862246288905,13333.9126,207.21505183862894,11.412014263080643,13180.220996288905,1046.3015879581997,28.0,85.77408,0.0,486.05312,0.0,0.0,2045.460199375,28.28137454671042,571.2103794642858,2073.4601993750002,571.2103794642858,142.80259486607144,15.669069257286118,0.0031460867899273295
33,BlackScholes,900,700,198.44185714285715,1.2857142857142858,13855.942645881663,13864.236499285713,210.51965573245883,11.909802344298793,13657.500788738806,1053.879517498975,28.0,85.90128,0.0,486.77392,0.0,0.0,2050.9653054631694,28.56036701977573,571.9026227678571,2078.9653054631694,571.9026227678571,142.97565569196428,15.645866976603841,0.0005982192675721316
26,BlackScholes,800,600,202.176,1.3333333333333333,14602.040562087419,14659.711192,214.93459350302732,12.580959998822916,14399.86456208742,1075.5762745225693,28.0,85.771104,0.0,486.036256,0.0,0.0,2047.9709981506694,28.572621366666553,571.9327566964286,2075.9709981506694,571.9327566964286,142.98318917410714,15.669612926982962,0.003933954029329946
19,BlackScholes,700,500,207.4038,1.4,15963.437196058072,15968.5693245,221.1106290627123,13.616092490688446,15756.033396058072,1106.6674898273575,28.0,86.699808,0.0,491.29891200000003,0.0,0.0,2070.0541265145093,28.567173851691066,571.9193638392858,2098.0541265145093,571.9193638392858,142.97984095982144,15.501764432973138,0.00032138937043371674
3,BlackScholes,1000,700,209.64428571428573,1.4285714285714286,15380.040289479057,15485.14628142857,222.95808847048139,13.205400062002283,15170.39600376477,1119.5416767293414,28.0,85.79452800000001,0.0,486.16899200000006,0.0,0.0,2047.5507303772324,28.461648526439355,571.6590401785714,2075.5507303772324,571.6590401785714,142.91476004464286,15.665334740229586,0.006787536264708528
32,BlackScholes,900,600,215.2455,1.5,16481.166509561106,16540.84076142857,229.45552459137798,14.160662442496692,16265.921009561105,1148.1579280526296,28.0,86.08416,0.0,487.81024,0.0,0.0,2055.452305669643,28.575005227573712,571.9386160714286,2083.452305669643,571.9386160714286,142.98465401785714,15.612628385988781,0.003607691575546711
