,appName,coreF,memF,n_shm_ld,n_shm_st,n_gld,n_gst,l2_miss,l2_hit,mem_insts,insts,act_util,L_DM,D_DM,n_shm,tex_trans,fp_insts,dp_insts
512,reduction,500,600,3.125,2.5,4.000263214111328,0.12501144409179688,0.9861496408412673,0.013850359158732672,7.875274658203125,82.24972534179688,0.933359,462.97,7.931597222222222,5.625,4.0,0.99609375,0.0
513,reduction,500,700,3.125,2.5,4.00031852722168,0.12501144409179688,0.9861683205716872,0.01383167942831276,7.875329971313477,82.24967002868652,0.932466,436.4485714285714,6.661602040816327,5.625,4.0,0.99609375,0.0
514,reduction,500,800,3.125,2.5,4.000347137451172,0.12501144409179688,0.9862428544216127,0.013757145578387253,7.875358581542969,82.24964141845703,0.9318690000000001,416.5575,5.7390546875,5.625,4.0,0.99609375,0.0
515,reduction,500,900,3.125,2.5,4.000341415405273,0.12501144409179688,0.9863718304310979,0.013628169568902115,7.87535285949707,82.24964714050293,0.931348,401.08666666666664,5.039265432098766,5.625,4.0,0.99609375,0.0
510,reduction,500,1000,3.125,2.5,4.000329971313477,0.12501144409179688,0.9863999959313263,0.013600004068673677,7.875341415405273,82.24965858459473,0.9311149999999999,388.71,4.490615,5.625,4.0,0.99609375,0.0
517,reduction,600,500,3.125,2.5,4.000343322753906,0.12501144409179688,0.9864291678572122,0.013570832142787759,7.875354766845703,82.2496452331543,0.9332540000000001,544.656,11.743512,5.625,4.0,0.99609375,0.0
518,reduction,600,600,3.125,2.5,4.000200271606445,0.12501144409179688,0.986242364639525,0.013757635360475029,7.875211715698242,82.24978828430176,0.931896,500.1,9.517916666666666,5.625,4.0,0.99609375,0.0
519,reduction,600,700,3.125,2.5,4.00035285949707,0.12501144409179688,0.9861601134413899,0.013839886558610126,7.875364303588867,82.24963569641113,0.92995,468.2742857142857,7.993922448979591,5.625,4.0,0.99609375,0.0
520,reduction,600,800,3.125,2.5,4.000265121459961,0.12501144409179688,0.9862083665266805,0.013791633473319465,7.875276565551758,82.24972343444824,0.928724,444.405,6.886865625,5.625,4.0,0.99609375,0.0
521,reduction,600,900,3.125,2.5,4.000308990478516,0.12501144409179688,0.9863444445677382,0.013655555432261823,7.8753204345703125,82.24967956542969,0.928258,425.84000000000003,6.047118518518519,5.625,4.0,0.99609375,0.0
516,reduction,600,1000,3.125,2.5,4.000177383422852,0.12501144409179688,0.9863754498246938,0.013624550175306172,7.875188827514648,82.24981117248535,0.927831,410.988,5.388738,5.625,4.0,0.99609375,0.0
523,reduction,700,500,3.125,2.5,4.000328063964844,0.12516021728515625,0.9864157370694757,0.013584262930524282,7.87548828125,82.24951171875,0.93432,589.212,13.700764000000001,5.625,4.0,0.99609375,0.0
524,reduction,700,600,3.125,2.5,4.000425338745117,0.12516021728515625,0.986058220199307,0.013941779800693,7.875585556030273,82.24941444396973,0.9295760000000001,537.23,11.10423611111111,5.625,4.0,0.99609375,0.0
525,reduction,700,700,3.125,2.5,4.0003509521484375,0.12501144409179688,0.9861263557167811,0.013873644283218911,7.875362396240234,82.24963760375977,0.927298,500.1,9.326242857142857,5.625,4.0,0.99609375,0.0
526,reduction,700,800,3.125,2.5,4.000419616699219,0.12501144409179688,0.9861913141252958,0.013808685874704185,7.875431060791016,82.24956893920898,0.925839,472.2525,8.0346765625,5.625,4.0,0.99609375,0.0
527,reduction,700,900,3.125,2.5,4.000345230102539,0.12516021728515625,0.9862465804851053,0.013753419514894727,7.875505447387695,82.2494945526123,0.9249790000000001,450.59333333333336,7.054971604938272,5.625,4.0,0.99609375,0.0
522,reduction,700,1000,3.125,2.5,4.000329971313477,0.12501144409179688,0.9864106299647644,0.013589370035235637,7.875341415405273,82.24965858459473,0.924334,433.26599999999996,6.286861,5.625,4.0,0.99609375,0.0
529,reduction,800,500,3.125,2.5,4.000219345092773,0.12501144409179688,0.9865461998724806,0.0134538001275194,7.87523078918457,82.24976921081543,0.9388350000000001,633.768,15.658016000000002,5.625,4.0,0.99609375,0.0
530,reduction,800,600,3.125,2.5,4.000343322753906,0.12501144409179688,0.9862590238728655,0.013740976127134541,7.875354766845703,82.2496452331543,0.9299040000000001,574.36,12.690555555555555,5.625,4.0,0.99609375,0.0
531,reduction,800,700,3.125,2.5,4.000356674194336,0.12501144409179688,0.9862364133764179,0.013763586623582125,7.875368118286133,82.24963188171387,0.924849,531.9257142857143,10.658563265306121,5.625,4.0,0.99609375,0.0
532,reduction,800,800,3.125,2.5,4.000391006469727,0.12501144409179688,0.9862684295475656,0.01373157045243445,7.875402450561523,82.24959754943848,0.923335,500.1,9.1824875,5.625,4.0,0.99609375,0.0
533,reduction,800,900,3.125,2.5,4.000265121459961,0.1250324249267578,0.9863536158872299,0.013646384112770082,7.875297546386719,82.24970245361328,0.922688,475.3466666666667,8.062824691358024,5.625,4.0,0.99609375,0.0
528,reduction,800,1000,3.125,2.5,4.000329971313477,0.12501144409179688,0.986359309194694,0.013640690805306055,7.875341415405273,82.24965858459473,0.921916,455.544,7.184984,5.625,4.0,0.99609375,0.0
535,reduction,900,500,3.125,2.5,4.012226104736328,0.12514305114746094,0.9886754076323097,0.011324592367690345,7.887369155883789,82.23763084411621,0.943894,678.3240000000001,17.615268,5.625,4.0,0.99609375,0.0
536,reduction,900,600,3.125,2.5,4.0002899169921875,0.1250762939453125,0.9861291426246486,0.01387085737535143,7.8753662109375,82.2496337890625,0.9345549999999999,611.49,14.276875,5.625,4.0,0.99609375,0.0
537,reduction,900,700,3.125,2.5,4.000335693359375,0.12501144409179688,0.9861970437428047,0.013802956257195298,7.875347137451172,82.24965286254883,0.9261229999999999,563.7514285714285,11.990883673469387,5.625,4.0,0.99609375,0.0
538,reduction,900,800,3.125,2.5,4.000288009643555,0.12501144409179688,0.9862662372939346,0.013733762706065411,7.875299453735352,82.24970054626465,0.923005,527.9475,10.3302984375,5.625,4.0,0.99609375,0.0
539,reduction,900,900,3.125,2.5,4.000200271606445,0.12501144409179688,0.9863413104962597,0.013658689503740273,7.875211715698242,82.24978828430176,0.9209219999999999,500.1,9.070677777777778,5.625,4.0,0.99609375,0.0
534,reduction,900,1000,3.125,2.5,4.000310897827148,0.12501144409179688,0.9863208709591064,0.013679129040893634,7.875322341918945,82.24967765808105,0.918209,477.822,8.083107,5.625,4.0,0.99609375,0.0
505,reduction,1000,500,3.125,2.5,4.036285400390625,0.12501144409179688,0.9844993715961458,0.015500628403854244,7.911296844482422,82.21370315551758,0.946601,722.88,19.57252,5.625,4.0,0.99609375,0.0
506,reduction,1000,600,3.125,2.5,4.035701751708984,0.12501144409179688,0.9757693640632764,0.024230635936723588,7.910713195800781,82.21428680419922,0.9382280000000001,648.62,15.863194444444444,5.625,4.0,0.99609375,0.0
507,reduction,1000,700,3.125,2.5,4.029666900634766,0.12502288818359375,0.9835560958455717,0.016443904154428313,7.904689788818359,82.22031021118164,0.9274190000000001,595.5771428571429,13.323204081632653,5.625,4.0,0.99609375,0.0
508,reduction,1000,800,3.125,2.5,4.000223159790039,0.12501144409179688,0.9877663836553449,0.01223361634465514,7.875234603881836,82.24976539611816,0.9216209999999999,555.7950000000001,11.478109375,5.625,4.0,0.99609375,0.0
509,reduction,1000,900,3.125,2.5,4.026178359985352,0.1250476837158203,0.9849823427085909,0.015017657291409137,7.901226043701172,82.22377395629883,0.9185540000000001,524.8533333333334,10.078530864197532,5.625,4.0,0.99609375,0.0
504,reduction,1000,1000,3.125,2.5,4.013374328613281,0.12501144409179688,0.9898783521822773,0.010121647817722734,7.888385772705078,82.23661422729492,0.9157559999999999,500.1,8.98123,5.625,4.0,0.99609375,0.0
547,scalarProd,500,500,1168.0,1088.0,16384.7490234375,16.005859375,1.0,0.0,17840.7548828125,26693.2451171875,0.9967889999999999,500.1,9.78626,2256.0,16384.0,2559.5,0.0
548,scalarProd,500,600,1168.0,1088.0,16384.6376953125,16.1162109375,1.0,0.0,17840.75390625,26693.24609375,0.996766,462.97,7.931597222222222,2256.0,16384.0,2559.5,0.0
549,scalarProd,500,700,1168.0,1088.0,16384.5322265625,16.0478515625,1.0,0.0,17840.580078125,26693.419921875,0.9965229999999999,436.4485714285714,6.661602040816327,2256.0,16384.0,2559.5,0.0
550,scalarProd,500,800,1168.0,1088.0,16384.2607421875,16.005859375,1.0,0.0,17840.2666015625,26693.7333984375,0.996308,416.5575,5.7390546875,2256.0,16384.0,2559.5,0.0
551,scalarProd,500,900,1168.0,1088.0,16384.212890625,16.005859375,1.0,0.0,17840.21875,26693.78125,0.996461,401.08666666666664,5.039265432098766,2256.0,16384.0,2559.5,0.0
546,scalarProd,500,1000,1168.0,1088.0,16384.1787109375,16.005859375,1.0,0.0,17840.1845703125,26693.8154296875,0.996398,388.71,4.490615,2256.0,16384.0,2559.5,0.0
553,scalarProd,600,500,1168.0,1088.0,16384.8681640625,16.005859375,1.0,0.0,17840.8740234375,26693.1259765625,0.996792,544.656,11.743512,2256.0,16384.0,2559.5,0.0
554,scalarProd,600,600,1168.0,1088.0,16384.5283203125,16.0263671875,1.0,0.0,17840.5546875,26693.4453125,0.996814,500.1,9.517916666666666,2256.0,16384.0,2559.5,0.0
555,scalarProd,600,700,1168.0,1088.0,16384.265625,16.0263671875,1.0,0.0,17840.2919921875,26693.7080078125,0.9967590000000001,468.2742857142857,7.993922448979591,2256.0,16384.0,2559.5,0.0
556,scalarProd,600,800,1168.0,1088.0,16384.66796875,16.005859375,1.0,0.0,17840.673828125,26693.326171875,0.996539,444.405,6.886865625,2256.0,16384.0,2559.5,0.0
557,scalarProd,600,900,1168.0,1088.0,16384.2158203125,16.005859375,1.0,0.0,17840.2216796875,26693.7783203125,0.996584,425.84000000000003,6.047118518518519,2256.0,16384.0,2559.5,0.0
552,scalarProd,600,1000,1168.0,1088.0,16384.7001953125,16.005859375,1.0,0.0,17840.7060546875,26693.2939453125,0.99635,410.988,5.388738,2256.0,16384.0,2559.5,0.0
559,scalarProd,700,500,1168.0,1088.0,16384.7646484375,16.2568359375,1.0,0.0,17841.021484375,26692.978515625,0.9968629999999999,589.212,13.700764000000001,2256.0,16384.0,2559.5,0.0
560,scalarProd,700,600,1168.0,1088.0,16384.7626953125,16.1728515625,1.0,0.0,17840.935546875,26693.064453125,0.996668,537.23,11.10423611111111,2256.0,16384.0,2559.5,0.0
561,scalarProd,700,700,1168.0,1088.0,16384.4345703125,16.4111328125,1.0,0.0,17840.845703125,26693.154296875,0.996732,500.1,9.326242857142857,2256.0,16384.0,2559.5,0.0
562,scalarProd,700,800,1168.0,1088.0,16384.509765625,16.2939453125,1.0,0.0,17840.8037109375,26693.1962890625,0.9967090000000001,472.2525,8.0346765625,2256.0,16384.0,2559.5,0.0
563,scalarProd,700,900,1168.0,1088.0,16423.0048828125,17.0458984375,0.9985042126305019,0.0014957873694980695,17880.05078125,26653.94921875,0.9967860000000001,450.59333333333336,7.054971604938272,2256.0,16384.0,2559.5,0.0
558,scalarProd,700,1000,1168.0,1088.0,16384.4150390625,16.005859375,1.0,0.0,17840.4208984375,26693.5791015625,0.9966510000000001,433.26599999999996,6.286861,2256.0,16384.0,2559.5,0.0
565,scalarProd,800,500,1168.0,1088.0,16384.2646484375,16.015625,1.0,0.0,17840.2802734375,26693.7197265625,0.9967809999999999,633.768,15.658016000000002,2256.0,16384.0,2559.5,0.0
566,scalarProd,800,600,1168.0,1088.0,16384.8427734375,16.005859375,1.0,0.0,17840.8486328125,26693.1513671875,0.996833,574.36,12.690555555555555,2256.0,16384.0,2559.5,0.0
567,scalarProd,800,700,1168.0,1088.0,16384.2626953125,16.0791015625,1.0,0.0,17840.341796875,26693.658203125,0.996886,531.9257142857143,10.658563265306121,2256.0,16384.0,2559.5,0.0
568,scalarProd,800,800,1168.0,1088.0,16384.26171875,16.0263671875,1.0,0.0,17840.2880859375,26693.7119140625,0.996818,500.1,9.1824875,2256.0,16384.0,2559.5,0.0
569,scalarProd,800,900,1168.0,1088.0,16384.6123046875,16.052734375,1.0,0.0,17840.6650390625,26693.3349609375,0.996567,475.3466666666667,8.062824691358024,2256.0,16384.0,2559.5,0.0
564,scalarProd,800,1000,1168.0,1088.0,16384.525390625,16.005859375,1.0,0.0,17840.53125,26693.46875,0.996713,455.544,7.184984,2256.0,16384.0,2559.5,0.0
571,scalarProd,900,500,1168.0,1088.0,16496.7685546875,16.01953125,1.0,0.0,17952.7880859375,26581.2119140625,0.996841,678.3240000000001,17.615268,2256.0,16384.0,2559.5,0.0
572,scalarProd,900,600,1168.0,1088.0,16384.5791015625,16.01953125,1.0,0.0,17840.5986328125,26693.4013671875,0.996768,611.49,14.276875,2256.0,16384.0,2559.5,0.0
573,scalarProd,900,700,1168.0,1088.0,16384.3330078125,16.005859375,1.0,0.0,17840.3388671875,26693.6611328125,0.9968459999999999,563.7514285714285,11.990883673469387,2256.0,16384.0,2559.5,0.0
574,scalarProd,900,800,1168.0,1088.0,16384.3037109375,16.0078125,1.0,0.0,17840.3115234375,26693.6884765625,0.996813,527.9475,10.3302984375,2256.0,16384.0,2559.5,0.0
575,scalarProd,900,900,1168.0,1088.0,16384.306640625,16.005859375,1.0,0.0,17840.3125,26693.6875,0.996609,500.1,9.070677777777778,2256.0,16384.0,2559.5,0.0
570,scalarProd,900,1000,1168.0,1088.0,16384.6220703125,16.005859375,1.0,0.0,17840.6279296875,26693.3720703125,0.996717,477.822,8.083107,2256.0,16384.0,2559.5,0.0
541,scalarProd,1000,500,1168.0,1088.0,16498.7744140625,16.0078125,1.0,0.0,17954.7822265625,26579.2177734375,0.9967799999999999,722.88,19.57252,2256.0,16384.0,2559.5,0.0
542,scalarProd,1000,600,1168.0,1088.0,16481.2255859375,16.0224609375,1.0,0.0,17937.248046875,26596.751953125,0.996916,648.62,15.863194444444444,2256.0,16384.0,2559.5,0.0
543,scalarProd,1000,700,1168.0,1088.0,16471.353515625,16.0791015625,1.0,0.0,17927.4326171875,26606.5673828125,0.996993,595.5771428571429,13.323204081632653,2256.0,16384.0,2559.5,0.0
544,scalarProd,1000,800,1168.0,1088.0,16464.7919921875,16.044921875,1.0,0.0,17920.8369140625,26613.1630859375,0.996721,555.7950000000001,11.478109375,2256.0,16384.0,2559.5,0.0
545,scalarProd,1000,900,1168.0,1088.0,16459.2548828125,16.0634765625,0.9999965028179582,3.497182041845015e-06,17915.318359375,26618.681640625,0.996807,524.8533333333334,10.078530864197532,2256.0,16384.0,2559.5,0.0
540,scalarProd,1000,1000,1168.0,1088.0,16445.853515625,16.005859375,1.0,0.0,17901.859375,26632.140625,0.996641,500.1,8.98123,2256.0,16384.0,2559.5,0.0
583,scanScanExclusiveShared,500,500,17.0,10.0,16.001419067382812,16.00061798095703,0.998666848171124,0.0013331518288759447,51.502037048339844,70.49796295166016,0.956498,500.1,9.78626,27.0,16.0,0.0,0.0
584,scanScanExclusiveShared,500,600,17.0,10.0,16.001785278320312,16.00006866455078,0.9985781539699042,0.0014218460300957636,51.501853942871094,70.4981460571289,0.955291,462.97,7.931597222222222,27.0,16.0,0.0,0.0
585,scanScanExclusiveShared,500,700,17.0,10.0,16.001388549804688,16.000045776367188,0.9986768361937512,0.0013231638062487505,51.501434326171875,70.49856567382812,0.9542950000000001,436.4485714285714,6.661602040816327,27.0,16.0,0.0,0.0
586,scanScanExclusiveShared,500,800,17.0,10.0,16.00176239013672,16.000045776367188,0.9987204797855117,0.0012795202144882944,51.501808166503906,70.4981918334961,0.9537030000000001,416.5575,5.7390546875,27.0,16.0,0.0,0.0
587,scanScanExclusiveShared,500,900,17.0,10.0,16.001693725585938,16.000045776367188,0.9989479160011177,0.0010520839988823472,51.501739501953125,70.49826049804688,0.9527049999999999,401.08666666666664,5.039265432098766,27.0,16.0,0.0,0.0
582,scanScanExclusiveShared,500,1000,17.0,10.0,16.00074005126953,16.000045776367188,0.9991483897485389,0.0008516102514610768,51.50078582763672,70.49921417236328,0.951724,388.71,4.490615,27.0,16.0,0.0,0.0
589,scanScanExclusiveShared,600,500,17.0,10.0,16.001548767089844,16.000045776367188,0.9988103505698993,0.0011896494301006921,51.50159454345703,70.49840545654297,0.956391,544.656,11.743512,27.0,16.0,0.0,0.0
590,scanScanExclusiveShared,600,600,17.0,10.0,16.001800537109375,16.000045776367188,0.9986329867404005,0.0013670132595995366,51.50184631347656,70.49815368652344,0.955467,500.1,9.517916666666666,27.0,16.0,0.0,0.0
591,scanScanExclusiveShared,600,700,17.0,10.0,16.001930236816406,16.000038146972656,0.9986353759939656,0.0013646240060344317,51.50196838378906,70.49803161621094,0.9547399999999999,468.2742857142857,7.993922448979591,27.0,16.0,0.0,0.0
592,scanScanExclusiveShared,600,800,17.0,10.0,16.00096893310547,16.000045776367188,0.9988580112181921,0.0011419887818079344,51.501014709472656,70.49898529052734,0.953834,444.405,6.886865625,27.0,16.0,0.0,0.0
593,scanScanExclusiveShared,600,900,17.0,10.0,16.00157928466797,16.000045776367188,0.9989595941558944,0.0010404058441055852,51.501625061035156,70.49837493896484,0.9532360000000001,425.84000000000003,6.047118518518519,27.0,16.0,0.0,0.0
588,scanScanExclusiveShared,600,1000,17.0,10.0,16.001815795898438,16.000045776367188,0.9989395758494122,0.0010604241505878242,51.501861572265625,70.49813842773438,0.952399,410.988,5.388738,27.0,16.0,0.0,0.0
595,scanScanExclusiveShared,700,500,17.0,10.0,16.002105712890625,16.000991821289062,0.998511935270853,0.0014880647291469762,51.50309753417969,70.49690246582031,0.9560790000000001,589.212,13.700764000000001,27.0,16.0,0.0,0.0
596,scanScanExclusiveShared,700,600,17.0,10.0,16.001800537109375,16.001800537109375,0.9983620102718238,0.0016379897281761924,51.50360107421875,70.49639892578125,0.9550629999999999,537.23,11.10423611111111,27.0,16.0,0.0,0.0
597,scanScanExclusiveShared,700,700,17.0,10.0,16.00146484375,16.000038146972656,0.9984839674612069,0.0015160325387930662,51.501502990722656,70.49849700927734,0.954636,500.1,9.326242857142857,27.0,16.0,0.0,0.0
598,scanScanExclusiveShared,700,800,17.0,10.0,16.000991821289062,16.000045776367188,0.9987948331600881,0.0012051668399118975,51.50103759765625,70.49896240234375,0.9539219999999999,472.2525,8.0346765625,27.0,16.0,0.0,0.0
599,scanScanExclusiveShared,700,900,17.0,10.0,16.108009338378906,16.000045776367188,1.0,0.0,51.608055114746094,70.3919448852539,0.953304,450.59333333333336,7.054971604938272,27.0,16.0,0.0,0.0
594,scanScanExclusiveShared,700,1000,17.0,10.0,16.00091552734375,16.000045776367188,0.9989290559146297,0.00107094408537034,51.50096130371094,70.49903869628906,0.9525969999999999,433.26599999999996,6.286861,27.0,16.0,0.0,0.0
601,scanScanExclusiveShared,800,500,17.0,10.0,16.001808166503906,16.00011444091797,0.9989212207442218,0.0010787792557781506,51.501922607421875,70.49807739257812,0.956276,633.768,15.658016000000002,27.0,16.0,0.0,0.0
602,scanScanExclusiveShared,800,600,17.0,10.0,16.001853942871094,16.000045776367188,0.9985521699213241,0.0014478300786758824,51.50189971923828,70.49810028076172,0.9552649999999999,574.36,12.690555555555555,27.0,16.0,0.0,0.0
603,scanScanExclusiveShared,800,700,17.0,10.0,16.00189971923828,16.000045776367188,0.9987812783179352,0.0012187216820648272,51.50194549560547,70.49805450439453,0.954493,531.9257142857143,10.658563265306121,27.0,16.0,0.0,0.0
604,scanScanExclusiveShared,800,800,17.0,10.0,16.00090789794922,16.000045776367188,0.9987216376770235,0.0012783623229765118,51.500953674316406,70.4990463256836,0.9541870000000001,500.1,9.1824875,27.0,16.0,0.0,0.0
605,scanScanExclusiveShared,800,900,17.0,10.0,16.001007080078125,16.000045776367188,0.9987130588526436,0.0012869411473563908,51.50105285644531,70.49894714355469,0.9531700000000001,475.3466666666667,8.062824691358024,27.0,16.0,0.0,0.0
600,scanScanExclusiveShared,800,1000,17.0,10.0,16.001296997070312,16.000045776367188,0.9990158494020713,0.000984150597928668,51.5013427734375,70.4986572265625,0.9526180000000001,455.544,7.184984,27.0,16.0,0.0,0.0
607,scanScanExclusiveShared,900,500,17.0,10.0,16.204193115234375,16.000045776367188,0.999145478141345,0.0008545218586549774,51.70423889160156,70.29576110839844,0.956283,678.3240000000001,17.615268,27.0,16.0,0.0,0.0
608,scanScanExclusiveShared,900,600,17.0,10.0,16.0009765625,16.000045776367188,0.9984851367453756,0.0015148632546243546,51.50102233886719,70.49897766113281,0.955509,611.49,14.276875,27.0,16.0,0.0,0.0
609,scanScanExclusiveShared,900,700,17.0,10.0,16.001190185546875,16.000045776367188,0.9986978080165628,0.0013021919834371731,51.50123596191406,70.49876403808594,0.954549,563.7514285714285,11.990883673469387,27.0,16.0,0.0,0.0
610,scanScanExclusiveShared,900,800,17.0,10.0,16.00091552734375,16.000045776367188,0.9987204459247144,0.0012795540752855716,51.50096130371094,70.49903869628906,0.954095,527.9475,10.3302984375,27.0,16.0,0.0,0.0
611,scanScanExclusiveShared,900,900,17.0,10.0,16.001541137695312,16.000045776367188,0.9987450268350645,0.0012549731649355023,51.5015869140625,70.4984130859375,0.95289,500.1,9.070677777777778,27.0,16.0,0.0,0.0
606,scanScanExclusiveShared,900,1000,17.0,10.0,16.00092315673828,16.000045776367188,0.9988363141508347,0.0011636858491652635,51.50096893310547,70.49903106689453,0.9530620000000001,477.822,8.083107,27.0,16.0,0.0,0.0
577,scanScanExclusiveShared,1000,500,17.0,10.0,16.2760009765625,16.00006866455078,0.9970691331427644,0.0029308668572356478,51.77606964111328,70.22393035888672,0.955836,722.88,19.57252,27.0,16.0,0.0,0.0
578,scanScanExclusiveShared,1000,600,17.0,10.0,16.206398010253906,16.000045776367188,0.9980610527926643,0.0019389472073356728,51.706443786621094,70.2935562133789,0.955533,648.62,15.863194444444444,27.0,16.0,0.0,0.0
579,scanScanExclusiveShared,1000,700,17.0,10.0,16.111793518066406,16.000045776367188,0.9991099945521023,0.0008900054478977459,51.611839294433594,70.3881607055664,0.954583,595.5771428571429,13.323204081632653,27.0,16.0,0.0,0.0
580,scanScanExclusiveShared,1000,800,17.0,10.0,16.07361602783203,16.000045776367188,1.0,0.0,51.57366180419922,70.42633819580078,0.954641,555.7950000000001,11.478109375,27.0,16.0,0.0,0.0
581,scanScanExclusiveShared,1000,900,17.0,10.0,16.176246643066406,16.000045776367188,0.9978761851761662,0.002123814823833836,51.676292419433594,70.3237075805664,0.9534870000000001,524.8533333333334,10.078530864197532,27.0,16.0,0.0,0.0
576,scanScanExclusiveShared,1000,1000,17.0,10.0,16.138771057128906,16.000045776367188,0.9999100296522325,8.997034776747626e-05,51.638816833496094,70.3611831665039,0.952786,500.1,8.98123,27.0,16.0,0.0,0.0
619,sortingNetworks,500,500,329.69476318359375,315.43505859375,16.035186767578125,16.00018310546875,0.9956817673031765,0.004318232696823521,440.5888977050781,355.1172792949218,0.9897090000000001,500.1,9.78626,645.1298217773438,16.0,0.0,0.0
620,sortingNetworks,500,600,329.69476318359375,315.43505859375,16.034088134765625,16.00018310546875,0.9949499808992863,0.005050019100713676,440.5877990722656,355.1183779277343,0.9897959999999999,462.97,7.931597222222222,645.1298217773438,16.0,0.0,0.0
621,sortingNetworks,500,700,329.69476318359375,315.43505859375,16.038482666015625,16.00018310546875,0.9952221427394382,0.004777857260561791,440.5921936035156,355.1139833964843,0.9896959999999999,436.4485714285714,6.661602040816327,645.1298217773438,16.0,0.0,0.0
622,sortingNetworks,500,800,329.69476318359375,315.43505859375,16.0335693359375,16.00018310546875,0.9953195348686554,0.004680465131344569,440.5872802734375,355.1188967265624,0.9897950000000001,416.5575,5.7390546875,645.1298217773438,16.0,0.0,0.0
623,sortingNetworks,500,900,329.69476318359375,315.43505859375,16.03656005859375,16.00018310546875,0.9951466021452113,0.004853397854788666,440.59027099609375,355.11590600390616,0.9897540000000001,401.08666666666664,5.039265432098766,645.1298217773438,16.0,0.0,0.0
618,sortingNetworks,500,1000,329.69476318359375,315.43505859375,16.034637451171875,16.00018310546875,0.9954254337121339,0.004574566287866122,440.5883483886719,355.11782861132804,0.9898170000000001,388.71,4.490615,645.1298217773438,16.0,0.0,0.0
625,sortingNetworks,600,500,329.69476318359375,315.43505859375,16.03387451171875,16.00018310546875,0.9957797144305187,0.004220285569481286,440.58758544921875,355.11859155078116,0.989276,544.656,11.743512,645.1298217773438,16.0,0.0,0.0
626,sortingNetworks,600,600,329.69476318359375,315.43505859375,16.036590576171875,16.00018310546875,0.9950027672438346,0.004997232756165371,440.5903015136719,355.11587548632804,0.9895870000000001,500.1,9.517916666666666,645.1298217773438,16.0,0.0,0.0
627,sortingNetworks,600,700,329.69476318359375,315.43505859375,16.035186767578125,16.00018310546875,0.9952959556459487,0.004704044354051251,440.5888977050781,355.1172792949218,0.9896739999999999,468.2742857142857,7.993922448979591,645.1298217773438,16.0,0.0,0.0
628,sortingNetworks,600,800,329.69476318359375,315.43505859375,16.034210205078125,16.00018310546875,0.9952253161132244,0.004774683886775599,440.5879211425781,355.1182558574218,0.989549,444.405,6.886865625,645.1298217773438,16.0,0.0,0.0
629,sortingNetworks,600,900,329.69476318359375,315.43505859375,16.034027099609375,16.00018310546875,0.9953548500186244,0.0046451499813755515,440.5877380371094,355.11843896289054,0.9894430000000001,425.84000000000003,6.047118518518519,645.1298217773438,16.0,0.0,0.0
624,sortingNetworks,600,1000,329.69476318359375,315.43505859375,16.03472900390625,16.00018310546875,0.9950043821209466,0.004995617879053449,440.58843994140625,355.11773705859366,0.9895280000000001,410.988,5.388738,645.1298217773438,16.0,0.0,0.0
631,sortingNetworks,700,500,329.69476318359375,315.43505859375,16.035400390625,16.005401611328125,0.9956110649168074,0.004388935083192602,440.5943298339844,355.11184716601554,0.989151,589.212,13.700764000000001,645.1298217773438,16.0,0.0,0.0
632,sortingNetworks,700,600,329.69476318359375,315.43505859375,16.036224365234375,16.000823974609375,0.9950933043751607,0.004906695624839252,440.590576171875,355.1156008281249,0.9891639999999999,537.23,11.10423611111111,645.1298217773438,16.0,0.0,0.0
633,sortingNetworks,700,700,329.69476318359375,315.43505859375,16.037139892578125,16.002777099609375,0.9948689569514346,0.005131043048565376,440.59344482421875,355.11273217578116,0.989167,500.1,9.326242857142857,645.1298217773438,16.0,0.0,0.0
634,sortingNetworks,700,800,329.69476318359375,315.43505859375,16.03363037109375,16.00018310546875,0.9951023355600352,0.004897664439964755,440.58734130859375,355.11883569140616,0.98925,472.2525,8.0346765625,645.1298217773438,16.0,0.0,0.0
635,sortingNetworks,700,900,329.69476318359375,315.43505859375,16.388641357421875,16.00018310546875,0.9997635013855427,0.00023649861445729226,440.9423522949219,354.76382470507804,0.9892110000000001,450.59333333333336,7.054971604938272,645.1298217773438,16.0,0.0,0.0
630,sortingNetworks,700,1000,329.69476318359375,315.43505859375,16.037353515625,16.00018310546875,0.9950724229048034,0.004927577095196645,440.591064453125,355.1151125468749,0.9893200000000001,433.26599999999996,6.286861,645.1298217773438,16.0,0.0,0.0
637,sortingNetworks,800,500,329.69476318359375,315.43505859375,16.0340576171875,16.00018310546875,0.9953539017888955,0.00464609821110451,440.5877685546875,355.1184084453124,0.9888889999999999,633.768,15.658016000000002,645.1298217773438,16.0,0.0,0.0
638,sortingNetworks,800,600,329.69476318359375,315.43505859375,16.03680419921875,16.00018310546875,0.9944941264331465,0.005505873566853503,440.59051513671875,355.11566186328116,0.9889180000000001,574.36,12.690555555555555,645.1298217773438,16.0,0.0,0.0
639,sortingNetworks,800,700,329.69476318359375,315.43505859375,16.036651611328125,16.00018310546875,0.9947979725333712,0.005202027466628789,440.5903625488281,355.1158144511718,0.9887790000000001,531.9257142857143,10.658563265306121,645.1298217773438,16.0,0.0,0.0
640,sortingNetworks,800,800,329.69476318359375,315.43505859375,16.035797119140625,16.00018310546875,0.9948054546060747,0.005194545393925276,440.5895080566406,355.1166689433593,0.988784,500.1,9.1824875,645.1298217773438,16.0,0.0,0.0
