appName,coreF,memF,argNo,kernel,power/W
nn,1600,5000,input00,euclid,80.840196969696976
nn,1600,5500,input00,euclid,84.192101265822785
nn,1800,4000,input00,euclid,75.246203252032529
nn,1800,4500,input00,euclid,79.871541666666673
nn,1800,5000,input00,euclid,83.582516393442617
nn,1800,5500,input00,euclid,86.01496202531645
nn,1900,4000,input00,euclid,76.39184868421053
nn,1900,4500,input00,euclid,80.021910256410237
nn,1900,5000,input00,euclid,82.465774647887315
nn,1900,5500,input00,euclid,86.589543750000004
nn,2000,4000,input00,euclid,77.80860483870967
nn,2000,4500,input00,euclid,80.700258620689652
nn,2000,5000,input00,euclid,83.986619834710751
nn,2000,5500,input00,euclid,87.426164556962036
pathfinder,1700,4000,input00,dynproc_kernel,75.668254658385095
pathfinder,1700,4500,input00,dynproc_kernel,78.87582706766915
pathfinder,1700,5000,input00,dynproc_kernel,82.551022388059693
pathfinder,1700,5500,input00,dynproc_kernel,84.302088888888889
pathfinder,1600,4000,input00,dynproc_kernel,74.643660000000011
pathfinder,1600,4500,input00,dynproc_kernel,78.044460526315788
pathfinder,1600,5000,input00,dynproc_kernel,80.321347656249998
pathfinder,1600,5500,input00,dynproc_kernel,85.387519480519487
pathfinder,1800,4000,input00,dynproc_kernel,75.048812154696137
pathfinder,1800,4500,input00,dynproc_kernel,79.238396135265688
pathfinder,1800,5000,input00,dynproc_kernel,83.516000000000005
pathfinder,1800,5500,input00,dynproc_kernel,84.577890295358657
pathfinder,1900,4000,input00,dynproc_kernel,77.317080459770111
pathfinder,1900,4500,input00,dynproc_kernel,81.457068965517252
pathfinder,1900,5000,input00,dynproc_kernel,82.679303703703695
pathfinder,1900,5500,input00,dynproc_kernel,86.230717948717938
pathfinder,2000,4000,input00,dynproc_kernel,78.291517441860449
pathfinder,2000,4500,input00,dynproc_kernel,81.691395522388078
pathfinder,2000,5000,input00,dynproc_kernel,85.170029850746275
pathfinder,2000,5500,input00,dynproc_kernel,87.042115384615386
quasirandomGenerator,1700,4000,input00,quasirandomGeneratorKernel,68.714535398230097
quasirandomGenerator,1700,4500,input00,quasirandomGeneratorKernel,76.872
quasirandomGenerator,1700,5000,input00,quasirandomGeneratorKernel,74.524417112299474
quasirandomGenerator,1700,5500,input00,quasirandomGeneratorKernel,76.149401069518717
quasirandomGenerator,1600,4000,input00,quasirandomGeneratorKernel,71.83775568181818
quasirandomGenerator,1600,4500,input00,quasirandomGeneratorKernel,74.654197452229297
quasirandomGenerator,1600,5000,input00,quasirandomGeneratorKernel,78.164340517241385
quasirandomGenerator,1600,5500,input00,quasirandomGeneratorKernel,82.952644578313269
quasirandomGenerator,1800,4000,input00,quasirandomGeneratorKernel,67.714668449197859
quasirandomGenerator,1800,4500,input00,quasirandomGeneratorKernel,76.960931297709905
quasirandomGenerator,1800,5000,input00,quasirandomGeneratorKernel,73.418007299270073
quasirandomGenerator,1800,5500,input00,quasirandomGeneratorKernel,70.944000000000003
quasirandomGenerator,1900,4000,input00,quasirandomGeneratorKernel,75.036762711864412
quasirandomGenerator,1900,4500,input00,quasirandomGeneratorKernel,73.374584337349404
