appName,coreF,memF,argNo,kernel,power/W
scanScanExclusiveShared,1780,7300,input00,scanExclusiveShared,166.88164
scanScanExclusiveShared,1680,5800,input00,scanExclusiveShared,140.55768999999998
scanScanExclusiveShared,1680,6300,input00,scanExclusiveShared,145.10316999999998
scanScanExclusiveShared,1680,6800,input00,scanExclusiveShared,153.38287
scanScanExclusiveShared,1680,7300,input00,scanExclusiveShared,162.31350000000003
scanScanExclusiveShared,1980,5800,input00,scanExclusiveShared,143.37228999999996
scanScanExclusiveShared,1980,6300,input00,scanExclusiveShared,151.07031999999998
scanScanExclusiveShared,1980,6800,input00,scanExclusiveShared,158.65660999999997
scanScanExclusiveShared,1980,7300,input00,scanExclusiveShared,166.02878999999996
scanScanExclusiveShared,2080,5800,input00,scanExclusiveShared,147.41563
scanScanExclusiveShared,2080,6300,input00,scanExclusiveShared,153.37005000000002
scanScanExclusiveShared,2080,6800,input00,scanExclusiveShared,162.92085000000003
scanScanExclusiveShared,2080,7300,input00,scanExclusiveShared,172.11368
sortingNetworks,1880,5800,input00,bitonicSortShared1,121.14831
sortingNetworks,1880,6300,input00,bitonicSortShared1,121.74161999999997
sortingNetworks,1880,6800,input00,bitonicSortShared1,123.24162000000004
sortingNetworks,1880,7300,input00,bitonicSortShared1,125.46529999999998
sortingNetworks,1780,5800,input00,bitonicSortShared1,117.17049999999996
sortingNetworks,1780,6300,input00,bitonicSortShared1,117.57549999999998
sortingNetworks,1780,6800,input00,bitonicSortShared1,118.73955999999997
sortingNetworks,1780,7300,input00,bitonicSortShared1,121.10430999999998
sortingNetworks,1680,5800,input00,bitonicSortShared1,113.22138999999999
sortingNetworks,1680,6300,input00,bitonicSortShared1,114.31427000000002
sortingNetworks,1680,6800,input00,bitonicSortShared1,115.01664000000001
sortingNetworks,1680,7300,input00,bitonicSortShared1,116.23931000000005
sortingNetworks,1980,5800,input00,bitonicSortShared1,124.17891999999996
sortingNetworks,1980,6300,input00,bitonicSortShared1,125.52511000000003
sortingNetworks,1980,6800,input00,bitonicSortShared1,128.70363
sortingNetworks,1980,7300,input00,bitonicSortShared1,129.91448999999997
sortingNetworks,2080,5800,input00,bitonicSortShared1,131.11855000000003
sortingNetworks,2080,6300,input00,bitonicSortShared1,132.43863999999996
sortingNetworks,2080,6800,input00,bitonicSortShared1,134.04306
sortingNetworks,2080,7300,input00,bitonicSortShared1,135.73717999999997
transpose,1880,5800,input00,transposeCoalesced,129.61758999999998
transpose,1880,6300,input00,transposeCoalesced,132.06516
transpose,1880,6800,input00,transposeCoalesced,136.13290999999998
transpose,1880,7300,input00,transposeCoalesced,141.16433999999998
transpose,1780,5800,input00,transposeCoalesced,129.82426000000004
transpose,1780,6300,input00,transposeCoalesced,131.05356
transpose,1780,6800,input00,transposeCoalesced,135.04247999999995
transpose,1780,7300,input00,transposeCoalesced,140.11208
transpose,1680,5800,input00,transposeCoalesced,126.68902
transpose,1680,6300,input00,transposeCoalesced,131.05485999999996
transpose,1680,6800,input00,transposeCoalesced,133.33997000000002
transpose,1680,7300,input00,transposeCoalesced,138.24635999999998
transpose,1980,5800,input00,transposeCoalesced,130.92046
transpose,1980,6300,input00,transposeCoalesced,134.73262
transpose,1980,6800,input00,transposeCoalesced,140.78348999999997
transpose,1980,7300,input00,transposeCoalesced,144.84951000000004
transpose,2080,5800,input00,transposeCoalesced,134.50687000000002
transpose,2080,6300,input00,transposeCoalesced,139.96537
transpose,2080,6800,input00,transposeCoalesced,143.25847
transpose,2080,7300,input00,transposeCoalesced,150.12639000000001
vectorAdd,1880,5800,input00,vectorAdd,133.83504999999997
vectorAdd,1880,6300,input00,vectorAdd,138.23943999999997
vectorAdd,1880,6800,input00,vectorAdd,145.47018999999997
vectorAdd,1880,7300,input00,vectorAdd,152.01239999999999
vectorAdd,1780,5800,input00,vectorAdd,133.26274999999998
vectorAdd,1780,6300,input00,vectorAdd,137.55872
vectorAdd,1780,6800,input00,vectorAdd,144.01683
vectorAdd,1780,7300,input00,vectorAdd,151.43506999999997
vectorAdd,1680,5800,input00,vectorAdd,130.73145000000002
