kernel,coreF,memF,real,predict
stereoDisparity,1700,4500,93244.940373,91411.050324
stereoDisparity,1900,5000,94316.365748,91406.628240
stereoDisparity,1600,4000,93250.081840,91414.543088
stereoDisparity,1800,4500,93711.813275,91411.478005
stereoDisparity,2000,5000,93917.205304,91416.971720
stereoDisparity,1900,4500,95078.366776,91419.237966
stereoDisparity,1700,4000,93274.626475,91421.765879
stereoDisparity,2000,4500,93952.759687,91426.609377
stereoDisparity,1800,4000,94190.383793,91427.065684
stereoDisparity,1900,4000,94416.849186,91434.515467
stereoDisparity,2000,4000,94394.702702,91442.762830
transpose,1600,5500,2644.816767,2129.082789
transpose,1700,5500,2826.195982,2238.907977
transpose,1600,5000,2968.594802,2326.722031
transpose,1800,5500,3013.914172,2350.104698
transpose,1700,5000,3168.757450,2448.712741
transpose,1900,5500,3192.598110,2458.389922
transpose,1600,4500,3220.654709,2569.401443
transpose,1800,5000,3377.157290,2572.430258
transpose,2000,5500,3388.304088,2572.588409
transpose,1700,4500,3434.115891,2705.595708
transpose,1900,5000,3579.595974,2692.871135
transpose,1600,4000,3703.684368,2885.715934
transpose,1800,4500,3658.271219,2844.330311
transpose,2000,5000,3789.955864,2815.489093
transpose,1900,4500,3877.072015,2980.215261
transpose,1700,4000,3952.686185,3041.953028
transpose,2000,4500,4107.473102,3119.639291
transpose,1800,4000,4209.650901,3199.397669
transpose,1900,4000,4461.581410,3357.147267
transpose,2000,4000,4643.085934,3466.437126
vectorAdd,1600,5500,2356.519263,2757.490358
vectorAdd,1700,5500,2519.650338,2902.796794
vectorAdd,1600,5000,2640.731651,3023.711302
vectorAdd,1800,5500,2667.555978,3041.730214
vectorAdd,1700,5000,2803.684942,3188.731243
vectorAdd,1900,5500,2825.556156,3196.830413
vectorAdd,1600,4500,2907.886008,3354.936966
vectorAdd,1800,5000,2975.617734,3352.206306
vectorAdd,2000,5500,2989.952233,3349.145033
vectorAdd,1700,4500,3089.741146,3544.557032
vectorAdd,1900,5000,3158.342933,3519.991601
vectorAdd,1600,4000,3335.636231,3784.723086
vectorAdd,1800,4500,3296.426905,3733.113010
vectorAdd,2000,5000,3314.364064,3667.781357
vectorAdd,1900,4500,3477.589182,3918.836703
vectorAdd,1700,4000,3551.041775,4000.781606
vectorAdd,2000,4500,3675.703767,4108.017172
vectorAdd,1800,4000,3781.938414,4218.792468
vectorAdd,1900,4000,3987.142489,4442.144117
vectorAdd,2000,4000,4219.936099,4672.613925
