kernel,coreF,memF,real,predict,error
quasirandomGenerator,900,500,183268.257084,67405.387395,0.632204
quasirandomGenerator,800,400,209233.253333,68857.826684,0.670904
quasirandomGenerator,1000,500,205090.745720,68556.290096,0.665727
quasirandomGenerator,900,400,234846.933648,69489.284738,0.704108
quasirandomGenerator,1000,400,260575.509600,70426.183394,0.729728
scalarProd,400,1000,58391.331784,11649.244841,0.800497
scalarProd,400,900,64434.048336,11788.742222,0.817042
scalarProd,400,800,73479.629840,11981.797258,0.836937
scalarProd,500,1000,73382.073270,11979.728520,0.836749
scalarProd,500,900,80650.718825,12162.310391,0.849198
scalarProd,400,700,84439.425280,12235.431380,0.855098
scalarProd,600,1000,85355.182944,12335.820576,0.855477
scalarProd,500,800,90374.298735,12424.318410,0.862524
scalarProd,400,600,99448.189568,12568.106319,0.873622
scalarProd,600,900,94764.753984,12598.112690,0.867059
scalarProd,700,1000,99159.971085,12684.570970,0.872080
scalarProd,500,700,108526.130580,12821.433414,0.881859
scalarProd,600,800,108074.939580,12901.628675,0.880623
scalarProd,700,900,110124.636888,12980.012028,0.882133
scalarProd,400,500,124859.862640,13376.346150,0.892869
scalarProd,800,1000,113118.494400,13036.597462,0.884753
scalarProd,500,600,123941.969550,13332.504607,0.892429
scalarProd,600,700,124922.455380,13281.412274,0.893683
scalarProd,700,800,125722.404885,13346.646751,0.893840
scalarProd,800,900,126472.550424,13354.305777,0.894409
scalarProd,900,1000,128257.797546,13386.146590,0.895631
scalarProd,400,400,163974.071164,14128.919701,0.913834
scalarProd,500,500,158105.981600,14007.573692,0.911404
scalarProd,600,600,155965.000806,13877.291269,0.911023
scalarProd,700,700,145082.963235,13833.204421,0.904653
scalarProd,800,800,143510.970200,13768.646825,0.904059
scalarProd,900,900,142654.601844,13762.071988,0.903529
scalarProd,1000,1000,141719.488360,13672.391333,0.903525
scalarProd,1000,900,157130.204440,14130.176230,0.910073
scalarProd,900,800,160791.448356,14212.348583,0.911610
scalarProd,800,700,165936.136352,14332.954650,0.913624
scalarProd,700,600,184952.093942,14545.627775,0.921355
scalarProd,600,500,178718.446956,14731.798085,0.917570
scalarProd,500,400,192705.446295,15119.733660,0.921540
scalarProd,1000,800,178756.048900,14636.771892,0.918119
scalarProd,900,700,185295.059136,14840.840828,0.919907
scalarProd,800,600,196854.789648,15065.575499,0.923469
scalarProd,700,500,208527.225739,15501.070335,0.925664
scalarProd,1000,700,206275.067710,15294.789501,0.925852
scalarProd,600,400,229662.816660,16095.620291,0.929916
scalarProd,900,600,221379.815421,15633.534535,0.929381
scalarProd,800,500,238324.559760,16231.971236,0.931891
scalarProd,1000,600,247723.602000,16221.737543,0.934517
scalarProd,700,400,267670.519200,17027.193283,0.936387
scalarProd,900,500,269812.509462,17015.408066,0.936936
scalarProd,800,400,305885.023136,17976.912979,0.941230
scalarProd,1000,500,299057.003400,17738.033005,0.940687
scalarProd,900,400,352954.087794,18955.722188,0.946294
scalarProd,1000,400,384501.038250,19888.599061,0.948274
scan,400,1000,7445.824142,3979.837447,0.465494
scan,400,900,8170.549775,4038.151933,0.505767
scan,400,800,9272.367374,4114.787304,0.556231
scan,500,1000,8946.942298,4097.867114,0.541981
scan,500,900,10007.976302,4176.082922,0.582725
scan,400,700,10604.438317,4209.450070,0.603048
scan,600,1000,10639.156080,4228.537315,0.602550
scan,500,800,11535.934695,4275.124291,0.629408
scan,400,600,12586.887354,4356.750313,0.653866
scan,600,900,11918.380458,4320.701913,0.637476
scan,700,1000,12373.392430,4354.534414,0.648073
scan,500,700,13367.464986,4395.706529,0.671164
scan,600,800,13578.377723,4435.227719,0.673361
scan,700,900,13895.176400,4460.199682,0.679011
scan,400,500,15141.062006,4547.501457,0.699658
scan,800,1000,14138.978407,4480.123587,0.683137
scan,500,600,15789.589221,4557.169482,0.711381
scan,600,700,16039.657395,4575.204379,0.714757
scan,700,800,15818.702227,4594.444998,0.709556
scan,800,900,15856.146671,4599.922270,0.709897
scan,900,1000,15902.590223,4604.580468,0.710451
scan,400,400,19905.253943,4820.055085,0.757850
scan,500,500,19309.101206,4820.358483,0.750358
scan,600,600,19154.672308,4779.370786,0.750485
scan,700,700,18360.247645,4767.520581,0.740335
scan,800,800,18065.703046,4751.975620,0.736961
scan,900,900,17844.858225,4740.179779,0.734367
scan,1000,1000,17746.402036,4726.280480,0.733677
scan,1000,900,19800.817623,4878.344865,0.753629
scan,900,800,20319.075450,4911.074417,0.758302
scan,800,700,21019.710632,4950.883360,0.764465
scan,700,600,22367.280794,4997.807195,0.776557
scan,600,500,22764.333988,5062.062193,0.777632
scan,500,400,25005.624085,5184.011040,0.792686
scan,1000,800,22561.613712,5066.807987,0.775424
scan,900,700,23600.038922,5134.207939,0.782449
scan,800,600,24980.945034,5217.517688,0.791140
scan,700,500,27005.076463,5346.676725,0.802012
scan,1000,700,26200.123962,5314.476319,0.797158
scan,600,400,29542.665435,5488.817900,0.814207
scan,900,600,28121.928383,5432.919895,0.806808
scan,800,500,30389.418231,5607.506072,0.815478
scan,1000,600,31272.394785,5649.667519,0.819340
scan,700,400,34531.357680,5880.327638,0.829710
scan,900,500,34254.416317,5872.484220,0.828563
scan,800,400,39064.023508,6213.696607,0.840936
scan,1000,500,38204.365662,6138.807722,0.839317
scan,900,400,43935.394382,6551.866754,0.850875
scan,1000,400,48837.911312,6886.898889,0.858985
sortingNetworks,400,1000,6639.253789,1427.982410,0.784918
sortingNetworks,400,900,7159.815180,1478.117974,0.793554
sortingNetworks,400,800,7939.181216,1547.777058,0.805046
sortingNetworks,500,1000,7756.384289,1539.597062,0.801506
sortingNetworks,500,900,8613.058170,1605.150340,0.813638
sortingNetworks,400,700,9153.563139,1634.600365,0.821425
sortingNetworks,600,1000,9117.143949,1657.906112,0.818155
sortingNetworks,500,800,9801.251547,1691.378314,0.827432
sortingNetworks,400,600,10878.193531,1755.134699,0.838656
sortingNetworks,600,900,10201.011760,1739.281046,0.829499
sortingNetworks,700,1000,10607.335812,1772.841004,0.832867
sortingNetworks,500,700,11386.176801,1803.487674,0.841607
sortingNetworks,600,800,11615.692661,1842.349724,0.841391
sortingNetworks,700,900,11886.305550,1867.727884,0.842867
sortingNetworks,400,500,13271.736546,1940.381930,0.853796
sortingNetworks,800,1000,12096.343770,1887.542315,0.843958
sortingNetworks,500,600,13576.460973,1955.243213,0.855983
sortingNetworks,600,700,13635.995349,1977.716947,0.854964
sortingNetworks,700,800,13523.773684,1987.676914,0.853024
sortingNetworks,800,900,13555.900611,1995.771680,0.852775
sortingNetworks,900,1000,13588.458649,2002.668512,0.852620
sortingNetworks,400,400,16746.213462,2225.157316,0.867125
sortingNetworks,500,500,16573.786064,2179.878241,0.868474
sortingNetworks,600,600,16260.858825,2155.133224,0.867465
sortingNetworks,700,700,15681.656479,2144.383997,0.863255
sortingNetworks,800,800,15430.793516,2133.058741,0.861766
sortingNetworks,900,900,15237.956057,2124.584479,0.860573
sortingNetworks,1000,1000,15181.456106,2115.523300,0.860651
sortingNetworks,1000,900,16907.151588,2253.315960,0.866724
sortingNetworks,900,800,17335.078082,2279.126484,0.868525
sortingNetworks,800,700,17887.115196,2312.163906,0.870736
sortingNetworks,700,600,18946.347224,2343.803255,0.876293
sortingNetworks,600,500,19931.163153,2419.236266,0.878620
sortingNetworks,500,400,21311.456747,2550.952202,0.880301
sortingNetworks,1000,800,19430.254998,2416.153509,0.875650
sortingNetworks,900,700,20108.715876,2480.371250,0.876652
sortingNetworks,800,600,21305.695419,2556.436833,0.880012
sortingNetworks,700,500,23313.553003,2663.717093,0.885744
sortingNetworks,1000,700,22343.654880,2649.123624,0.881437
sortingNetworks,600,400,25652.530800,2863.093938,0.888389
sortingNetworks,900,600,23977.407362,2755.518361,0.885079
sortingNetworks,800,500,26265.548166,2924.578041,0.888653
sortingNetworks,1000,600,26636.294169,2954.448784,0.889082
sortingNetworks,700,400,30030.307086,3184.505674,0.893957
sortingNetworks,900,500,29568.737596,3168.117048,0.892856
sortingNetworks,800,400,33649.447544,3477.618679,0.896652
sortingNetworks,1000,500,32893.137316,3413.737149,0.896217
sortingNetworks,900,400,37852.764581,3790.424178,0.899864
sortingNetworks,1000,400,42104.814441,4104.405202,0.902519
transpose,400,1000,3441.458515,1826.994316,0.469122
transpose,400,900,3563.147447,1876.197052,0.473444
transpose,400,800,3682.315276,1938.343027,0.473608
transpose,500,1000,3573.349033,1927.851488,0.460492
transpose,500,900,3750.418178,1991.158217,0.469084
transpose,400,700,3859.723022,2021.351973,0.476296
transpose,600,1000,3755.052195,2030.743687,0.459197
transpose,500,800,3883.579280,2070.491294,0.466860
transpose,400,600,4120.844394,2134.617515,0.481995
transpose,600,900,3908.277074,2105.636779,0.461237
transpose,700,1000,3963.507787,2134.076942,0.461569
transpose,500,700,4160.688450,2174.135338,0.477458
transpose,600,800,4127.735243,2201.396593,0.466682
transpose,700,900,4172.124100,2222.511126,0.467295
transpose,400,500,4421.350068,2297.062495,0.480461
transpose,800,1000,4190.322458,2236.900405,0.466175
transpose,500,600,4547.454523,2316.251528,0.490649
transpose,600,700,4460.652197,2326.974285,0.478333
transpose,700,800,4478.884069,2334.868783,0.478694
transpose,800,900,4471.394569,2338.557199,0.476996
transpose,900,1000,4454.091107,2341.110842,0.474391
transpose,400,400,5318.443008,2551.906109,0.520178
transpose,500,500,5128.380708,2522.805530,0.508070
transpose,600,600,5130.999514,2498.994043,0.512962
transpose,700,700,4988.225404,2482.397024,0.502349
transpose,800,800,4910.183571,2467.942485,0.497383
transpose,900,900,4842.546304,2456.389320,0.492748
transpose,1000,1000,4820.833923,2444.596264,0.492910
transpose,1000,900,5271.622592,2574.347632,0.511659
transpose,900,800,5413.977459,2602.548735,0.519291
transpose,800,700,5589.522637,2637.311112,0.528169
transpose,700,600,5828.353392,2683.594673,0.539562
transpose,600,500,6166.433508,2748.499685,0.554280
transpose,500,400,6600.820471,2842.671512,0.569346
transpose,1000,800,6051.797367,2734.977661,0.548072
transpose,900,700,6246.724913,2793.143440,0.552863
transpose,800,600,6633.798768,2867.153062,0.567796
transpose,700,500,7168.359005,2972.025520,0.585397
transpose,1000,700,6950.996354,2948.388950,0.575832
transpose,600,400,7570.599818,3129.782049,0.586587
transpose,900,600,7478.299680,3051.054302,0.592012
transpose,800,500,8075.063801,3195.708077,0.604250
transpose,1000,600,8328.883996,3234.304580,0.611676
transpose,700,400,9287.186788,3418.644362,0.631897
transpose,900,500,9107.573400,3419.838283,0.624506
transpose,800,400,10398.953161,3703.599645,0.643849
transpose,1000,500,10145.118784,3643.354850,0.640876
transpose,900,400,11744.072733,3990.134820,0.660243
transpose,1000,400,13133.961664,4276.453667,0.674397
vectorAdd,400,1000,2741.444863,1137.635148,0.585024
vectorAdd,400,900,3036.848577,1194.010508,0.606826
vectorAdd,400,800,3444.730405,1258.170377,0.634755
vectorAdd,500,1000,3349.658268,1247.516447,0.627569
vectorAdd,500,900,3759.703329,1308.991337,0.651837
vectorAdd,400,700,4007.449827,1340.367114,0.665531
vectorAdd,600,1000,4000.514174,1350.287358,0.662472
vectorAdd,500,800,4289.998523,1391.432324,0.675657
vectorAdd,400,600,4796.714664,1441.428200,0.699497
vectorAdd,600,900,4494.797718,1426.673430,0.682595
vectorAdd,700,1000,4660.812149,1456.642319,0.687470
vectorAdd,500,700,5002.821900,1497.029372,0.700763
vectorAdd,600,800,5135.235032,1520.817341,0.703847
vectorAdd,700,900,5240.435492,1535.837649,0.706926
vectorAdd,400,500,5832.319597,1630.847777,0.720378
vectorAdd,800,1000,5312.775067,1561.273779,0.706128
vectorAdd,500,600,5997.323727,1640.019892,0.726541
vectorAdd,600,700,5997.668064,1650.305286,0.724842
vectorAdd,700,800,5995.938522,1654.825872,0.724009
vectorAdd,800,900,5987.438622,1661.047472,0.722578
vectorAdd,900,1000,5974.481028,1667.675830,0.720867
vectorAdd,400,400,7565.987518,1887.620911,0.750512
vectorAdd,500,500,7321.784557,1838.683018,0.748875
vectorAdd,600,600,7200.417017,1811.675868,0.748393
vectorAdd,700,700,7001.021798,1790.164781,0.744299
vectorAdd,800,800,6853.181838,1789.770714,0.738841
vectorAdd,900,900,6735.623279,1782.962948,0.735294
vectorAdd,1000,1000,6645.288396,1774.731247,0.732934
vectorAdd,1000,900,7489.521189,1901.018894,0.746176
vectorAdd,900,800,7717.832450,1924.465427,0.750647
vectorAdd,800,700,8011.744339,1951.303530,0.756445
vectorAdd,700,600,8410.579410,1995.769632,0.762707
vectorAdd,600,500,8849.810522,2077.924244,0.765201
vectorAdd,500,400,9540.983184,2164.526016,0.773134
vectorAdd,1000,800,8573.709533,2062.120010,0.759483
vectorAdd,900,700,9024.305294,2111.520725,0.766018
vectorAdd,800,600,9619.639643,2196.710307,0.771643
vectorAdd,700,500,10382.051975,2284.487592,0.779958
vectorAdd,1000,700,10041.279726,2264.595379,0.774471
vectorAdd,600,400,11539.445533,2432.380256,0.789212
vectorAdd,900,600,10842.809977,2366.150758,0.781777
vectorAdd,800,500,11934.281678,2542.994907,0.786917
vectorAdd,1000,600,12059.833261,2553.677773,0.788249
vectorAdd,700,400,13550.381507,2739.287138,0.797844
vectorAdd,900,500,13474.819440,2783.272313,0.793446
vectorAdd,800,400,15526.084208,2956.185120,0.809599
vectorAdd,1000,500,15017.503163,2985.542900,0.801196
vectorAdd,900,400,17529.174695,3313.821162,0.810954
vectorAdd,1000,400,19507.059976,3616.062422,0.814628
